2685,[A.19],Divulgación de información,0,14.3.1,Protección de los datos de prueba,21
2686,[E.9],Errores de [re-]encaminamiento,1,9.2.6,Retirada o reasignación de los derechos de acceso,43
2687,[E.25],Pérdida de equipos,3,6.1.3,Contacto con las autoridades,37
2688,[E.15],Alteración accidental de la información,3,8.3.2,Eliminación de soportes,25
2689,[A.3],Manipulación de los registros de actividad (log),3,12.4.3,Registros de administración y operación,34
2690,[A.27],Ocupación enemiga,3,18.1.1,Identificación de la legislación aplicable y de los requisitos contractuales,38
2690,[A.27],Ocupación enemiga,3,15.2.1,Control y revisión de la provisión de servicios del proveedor,38
2691,[A.24],Denegación de servicio,3,9.2.3,Gestión de privilegios de acceso,43
2691,[A.24],Denegación de servicio,3,11.2.9,Política de puesto de trabajo despejado y pantalla limpia,43
2692,[E.4],Errores de configuración,1,14.2.3,Revisión técnica de las aplicaciones tras efectuar cambios en el sistema operativo,36
2693,[E.4],Errores de configuración,1,17.1.1,Planificación de la continuidad de la seguridad de la información,6
2694,[A.12],Análisis de tráfico,2,18.1.1,Identificación de la legislación aplicable y de los requisitos contractuales,34
2695,[A.10],Alteración de secuencia,2,8.1.1,Inventario de activos,41
2696,[E.10],Errores de secuencia,3,13.2.2,Acuerdos de intercambio de información,16
2697,[A.10],Alteración de secuencia,4,7.1.1,Investigación de antecedentes,34
2698,[E.10],Errores de secuencia,1,11.1.5,El trabajo en áreas seguras,38
2699,[E.28],Indisponibilidad del personal,4,17.1.2,Implementar la continuidad de la seguridad de la información,27
2699,[E.28],Indisponibilidad del personal,4,18.1.2,Derechos de propiedad intelectual (IPR),27
2700,[A.26],Ataque destructivo,3,18.2.2,Cumplimiento de las políticas y normas de seguridad,32
2700,[A.26],Ataque destructivo,3,9.2.4,Gestión de la información secreta de autenticación de los usuarios,32
2701,[E.18],Destrucción de información,4,11.1.5,El trabajo en áreas seguras,4
2702,[E.20],Vulnerabilidades de los programas (software),0,11.2.8,Equipo de usuario desatendido,15
2703,[A.24],Denegación de servicio,3,9.2.2,Provisión de acceso de usuario,5
2704,[A.28],Indisponibilidad del personal,4,12.1.2,Gestión de cambios,25
2705,[I.10],Degradación de los soportes de almacenamiento de la información,3,6.1.1,Roles y responsabilidades en seguridad de la información,10
2705,[I.10],Degradación de los soportes de almacenamiento de la información,3,9.2.5,Revisión de los derechos de acceso de usuario,10
2706,[A.10],Alteración de secuencia,1,11.1.1,Perímetro de seguridad física,27
2707,[A.12],Análisis de tráfico,0,15.2.1,Control y revisión de la provisión de servicios del proveedor,33
2707,[A.12],Análisis de tráfico,0,9.1.2,Acceso a las redes y a los servicios de red,33
2708,[A.29],Extorsión,0,15.1.2,Tratamiento de la seguridad en contratos con terceros,15
2709,[A.6],Abuso de privilegios de acceso,2,11.2.1,Emplazamiento y protección de equipos,41
2710,[E.25],Pérdida de equipos,1,11.1.3,Seguridad de oficinas, despachos y recursos,43
2711,[A.5],Suplantación de la identidad del usuario,1,7.1.2,Términos y condiciones del empleo,45
2712,[A.5],Suplantación de la identidad del usuario,2,11.2.5,Retirada de materiales propiedad de la empresa,16
2712,[A.5],Suplantación de la identidad del usuario,2,9.4.5,Control de acceso al código fuente de los programas,16
2713,[E.15],Alteración accidental de la información,2,15.1.3,Cadena de suministro de tecnología de la información y de las comunicaciones,45
2713,[E.15],Alteración accidental de la información,2,8.2.1,Clasificación de la información,45
2714,[A.28],Indisponibilidad del personal,3,8.1.2,Propiedad de los activos,4
2715,[A.19],Divulgación de información,3,11.2.6,Seguridad de los equipos fuera de las instalaciones,7
2715,[A.19],Divulgación de información,3,11.2.2,Instalaciones de suministro,7
2716,[E.1],Errores de los usuarios,0,11.2.2,Instalaciones de suministro,46
2716,[E.1],Errores de los usuarios,0,8.1.1,Inventario de activos,46
2717,[E.25],Pérdida de equipos,2,14.2.9,Pruebas de aceptación de sistemas,47
2718,[I.10],Degradación de los soportes de almacenamiento de la información,1,14.2.2,Procedimientos de control de cambios en sistemas,9
2718,[I.10],Degradación de los soportes de almacenamiento de la información,1,16.1.2,Notificación de los eventos de seguridad de la información,9
2719,[A.18],Destrucción de información,3,17.2.1,Disponibilidad de los recursos de tratamiento de la información,42
2720,[A.22],Manipulación de programas,2,6.1.4,Contacto con grupos de especial interés,29
2721,[E.15],Alteración accidental de la información,1,9.4.5,Control de acceso al código fuente de los programas,11
2721,[E.15],Alteración accidental de la información,1,12.5.1,Instalación del software en explotación,11
2722,[A.18],Destrucción de información,0,8.3.1,Gestión de soportes extraíbles,47
2723,[A.11],Acceso no autorizado,3,7.1.3,Términos y condiciones de contratación,22
2724,[A.26],Ataque destructivo,1,9.4.4,Uso de utilidades con privilegios del sistema,35
2725,[A.30],Ingeniería social (picaresca),2,7.2.3,Proceso disciplinario,16
2726,[A.30],Ingeniería social (picaresca),3,7.1.2,Términos y condiciones del empleo,20
2727,[A.5],Suplantación de la identidad del usuario,4,11.2.6,Seguridad de los equipos fuera de las instalaciones,34
2728,[E.4],Errores de configuración,3,17.1.3,Verificación, revisión y evaluación de la continuidad de la seguridad de la información,28
2729,[A.5],Suplantación de la identidad del usuario,4,12.2.1,Controles contra el código malicioso,15
2730,[A.19],Divulgación de información,2,11.1.3,Seguridad de oficinas, despachos y recursos,38
2731,[A.3],Manipulación de los registros de actividad (log),1,5.1.1,Políticas para la seguridad de la información,26
2732,[A.23],Manipulación de los equipos,0,9.4.2,Procedimientos seguros de inicio de sesión,12
2732,[A.23],Manipulación de los equipos,0,12.4.4,Sincronización del reloj,12
2733,[E.20],Vulnerabilidades de los programas (software),4,12.6.1,Gestión de las vulnerabilidades técnicas,24
2734,[E.28],Indisponibilidad del personal,1,14.2.2,Procedimientos de control de cambios en sistemas,15
2734,[E.28],Indisponibilidad del personal,1,11.2.6,Seguridad de los equipos fuera de las instalaciones,15
2735,[A.26],Ataque destructivo,0,14.2.7,Externalización del desarrollo de software,47
2736,[E.18],Destrucción de información,0,8.1.2,Propiedad de los activos,31
2737,[A.30],Ingeniería social (picaresca),2,11.1.6,Áreas de carga y descarga,31
2738,[E.7],Deficiencias en la organización,4,9.2.5,Revisión de los derechos de acceso de usuario,21
2739,[A.14],Interceptación de información (escucha),0,15.1.3,Cadena de suministro de tecnología de la información y de las comunicaciones,10
2739,[A.14],Interceptación de información (escucha),0,7.1.3,Términos y condiciones de contratación,10
2740,[I.10],Degradación de los soportes de almacenamiento de la información,0,14.2.2,Procedimientos de control de cambios en sistemas,18
2741,[A.24],Denegación de servicio,0,9.4.4,Uso de utilidades con privilegios del sistema,31
2742,[E.4],Errores de configuración,2,14.2.1,Política de desarrollo seguro,16
2743,[A.18],Destrucción de información,0,8.2.3,Manipulado de la información,1
2744,[A.4],Manipulación de la configuración,2,17.1.3,Verificación, revisión y evaluación de la continuidad de la seguridad de la información,40
2744,[A.4],Manipulación de la configuración,2,12.4.2,Protección de la información de registros,40
2745,[A.25],Robo,3,14.2.6,Entorno de desarrollo seguro,16
2746,[E.15],Alteración accidental de la información,2,14.2.3,Revisión técnica de las aplicaciones tras efectuar cambios en el sistema operativo,24
2747,[E.20],Vulnerabilidades de los programas (software),3,9.4.3,Sistema de gestión de contraseñas,46
2748,[A.12],Análisis de tráfico,3,14.2.8,Pruebas funcionales de seguridad de sistemas,44
2749,[A.3],Manipulación de los registros de actividad (log),1,14.3.1,Protección de los datos de prueba,30
2750,[A.6],Abuso de privilegios de acceso,0,6.2.2,Teletrabajo,33
2751,[A.28],Indisponibilidad del personal,4,6.2.1,Política de dispositivos móviles,38
2751,[A.28],Indisponibilidad del personal,4,14.2.1,Política de desarrollo seguro,38
2752,[E.7],Deficiencias en la organización,1,11.1.6,Áreas de carga y descarga,12
2753,[E.1],Errores de los usuarios,0,9.4.3,Sistema de gestión de contraseñas,32
2754,[I.10],Degradación de los soportes de almacenamiento de la información,2,11.1.6,Áreas de carga y descarga,16
2755,[E.19],Fugas de información,1,7.2.3,Proceso disciplinario,6
2756,[E.7],Deficiencias en la organización,2,12.4.1,Registro de eventos,3
2757,[A.30],Ingeniería social (picaresca),3,17.1.2,Implementar la continuidad de la seguridad de la información,42
2758,[A.30],Ingeniería social (picaresca),0,18.1.4,Protección y privacidad de la información de carácter personal,26
2758,[A.30],Ingeniería social (picaresca),0,7.2.1,Responsabilidades de gestión,26
2759,[E.18],Destrucción de información,0,14.2.8,Pruebas funcionales de seguridad de sistemas,30
2760,[A.29],Extorsión,1,11.2.3,Seguridad del cableado,37
2761,[A.27],Ocupación enemiga,1,13.1.2,Seguridad de los servicios de red,17
2762,[A.22],Manipulación de programas,3,6.2.2,Teletrabajo,39
2763,[E.15],Alteración accidental de la información,4,6.1.3,Contacto con las autoridades,46
2764,[A.11],Acceso no autorizado,4,11.2.3,Seguridad del cableado,22
2765,[E.8],Difusión de software dañino,4,9.2.4,Gestión de la información secreta de autenticación de los usuarios,6
2766,[A.28],Indisponibilidad del personal,0,9.2.6,Retirada o reasignación de los derechos de acceso,7
2767,[E.2],Errores del administrador,3,11.2.5,Retirada de materiales propiedad de la empresa,16
2768,[E.4],Errores de configuración,0,18.1.3,Protección de los registros de la organización,2
2769,[E.1],Errores de los usuarios,1,14.2.6,Entorno de desarrollo seguro,6
2770,[A.12],Análisis de tráfico,4,18.1.4,Protección y privacidad de la información de carácter personal,10
2770,[A.12],Análisis de tráfico,4,12.4.2,Protección de la información de registros,10
2771,[E.19],Fugas de información,2,7.1.3,Términos y condiciones de contratación,19
2771,[E.19],Fugas de información,2,14.2.4,Restricciones a los cambios en los paquetes de software,19
2772,[E.3],Errores de monitorización (log),2,9.4.2,Procedimientos seguros de inicio de sesión,30
2773,[E.7],Deficiencias en la organización,3,12.2.1,Controles contra el código malicioso,17
2774,[E.20],Vulnerabilidades de los programas (software),3,11.1.2,Controles físicos de entrada,9
2775,[E.20],Vulnerabilidades de los programas (software),3,5.1.2,Revisión de la política de seguridad de la información,3
2776,[A.15],Modificación deliberada de la información,2,14.1.1,Análisis y especificación de los requisitos de seguridad,1
2777,[A.26],Ataque destructivo,2,18.2.3,Comprobación del cumplimiento técnico,3
2778,[E.7],Deficiencias en la organización,2,15.2.1,Control y revisión de la provisión de servicios del proveedor,6
2778,[E.7],Deficiencias en la organización,2,11.1.1,Perímetro de seguridad física,6
2779,[A.13],Repudio,4,12.6.1,Gestión de las vulnerabilidades técnicas,30
2780,[A.25],Robo,2,17.1.1,Planificación de la continuidad de la seguridad de la información,28
2781,[A.23],Manipulación de los equipos,2,15.2.2,Gestión de cambios en la provisión del servicio del proveedor,45
2782,[A.15],Modificación deliberada de la información,0,13.2.4,Acuerdos de confidencialidad o no revelación,26
2783,[E.24],Caída del sistema por agotamiento de recursos,3,18.2.1,Revisión independiente de la seguridad de la información,40
2784,[A.6],Abuso de privilegios de acceso,0,12.5.1,Instalación del software en explotación,6
2785,[E.19],Fugas de información,4,9.2.4,Gestión de la información secreta de autenticación de los usuarios,14
2785,[E.19],Fugas de información,4,8.1.4,Devolución de activos,14
2786,[E.10],Errores de secuencia,0,16.1.4,Evaluación y decisión sobre los eventos de seguridad de información,4
2787,[A.3],Manipulación de los registros de actividad (log),0,11.2.4,Mantenimiento de los equipos,14
2787,[A.3],Manipulación de los registros de actividad (log),0,14.1.1,Análisis y especificación de los requisitos de seguridad,14
2788,[A.7],Uso no previsto,4,14.2.4,Restricciones a los cambios en los paquetes de software,42
2789,[E.18],Destrucción de información,3,8.1.4,Devolución de activos,35
2790,[A.24],Denegación de servicio,2,11.2.8,Equipo de usuario desatendido,25
2791,[A.5],Suplantación de la identidad del usuario,2,8.1.3,Uso aceptable de los activos,8
2792,[A.22],Manipulación de programas,3,11.1.4,Protección contra las amenazas externas y ambientales,12
2792,[A.22],Manipulación de programas,3,16.1.6,Aprendizaje de los incidentes de seguridad de la información,12
2793,[E.25],Pérdida de equipos,2,13.1.1,Controles de red,22
2793,[E.25],Pérdida de equipos,2,13.2.2,Acuerdos de intercambio de información,22
2794,[A.5],Suplantación de la identidad del usuario,3,12.1.3,Gestión de capacidades,6
2795,[A.25],Robo,4,18.1.3,Protección de los registros de la organización,20
2796,[A.11],Acceso no autorizado,2,12.6.2,Restricción en la instalación de software,36
2797,[A.23],Manipulación de los equipos,0,13.1.3,Segregación de las redes,23
2798,[A.10],Alteración de secuencia,1,8.3.2,Eliminación de soportes,14
2799,[A.25],Robo,2,12.2.1,Controles contra el código malicioso,2
2800,[E.1],Errores de los usuarios,1,15.2.2,Gestión de cambios en la provisión del servicio del proveedor,46
2800,[E.1],Errores de los usuarios,1,13.2.1,Políticas y procedimientos de intercambio de información,46
2801,[A.3],Manipulación de los registros de actividad (log),1,8.3.2,Eliminación de soportes,30
2801,[A.3],Manipulación de los registros de actividad (log),1,17.2.1,Disponibilidad de los recursos de tratamiento de la información,30
